839,839,839,Lune de miel,Thriller,1985,Patrick Jamain,Robert Geoffrion,98,Malofilm
840,840,840,Tea in the Harem,Drama,1985,Mehdi Charef,Mehdi Charef,110,Centre national du cinéma et de l'image animée (CNC)
841,841,841,Mr. Love,Comedy,1985,Roy Battersby,Kenneth Eastaugh,91,Enigma Productions
842,842,842,Death of an Angel,Drama,1985,Petru Popescu,Petru Popescu,91,Angeles
843,843,843,Sincerely Charlotte,Drama,1985,Caroline Huppert,Caroline Huppert,88,Les Films de la Tour
844,844,844,Top Gun,Action,1986,Tony Scott,Jim Cash,110,Paramount Pictures
845,845,845,Aliens,Action,1986,James Cameron,James Cameron,137,Twentieth Century Fox
846,846,846,Stand by Me,Adventure,1986,Rob Reiner,Stephen King,89,Columbia Pictures
847,847,847,Ferris Bueller's Day Off,Comedy,1986,John Hughes,John Hughes,103,Paramount Pictures
848,848,848,Crocodile Dundee,Action,1986,Peter Faiman,Paul Hogan,97,Rimfire Films
849,849,849,Labyrinth,Adventure,1986,Jim Henson,Dennis Lee,101,Henson Associates (HA)
850,850,850,Highlander,Action,1986,Russell Mulcahy,Gregory Widen,116,Thorn EMI Screen Entertainment
851,851,851,Big Trouble in Little China,Action,1986,John Carpenter,Gary Goldman,99,Twentieth Century Fox
852,852,852,Pretty in Pink,Comedy,1986,Howard Deutch,John Hughes,97,Paramount Pictures
853,853,853,Platoon,Drama,1986,Oliver Stone,Oliver Stone,120,Hemdale
854,854,854,Blue Velvet,Drama,1986,David Lynch,David Lynch,120,De Laurentiis Entertainment Group (DEG)
855,855,855,Manhunter,Crime,1986,Michael Mann,Thomas Harris,120,De Laurentiis Entertainment Group (DEG)
856,856,856,Howard the Duck,Action,1986,Willard Huyck,Steve Gerber,110,Universal Pictures
857,857,857,The Fly,Drama,1986,David Cronenberg,George Langelaan,96,SLM Production Group
858,858,858,Little Shop of Horrors,Comedy,1986,Frank Oz,Howard Ashman,94,The Geffen Company
859,859,859,The Mosquito Coast,Adventure,1986,Peter Weir,Paul Theroux,117,The Saul Zaentz Company
860,860,860,The Karate Kid Part II,Action,1986,John G. Avildsen,Robert Mark Kamen,113,Columbia Pictures
861,861,861,River's Edge,Crime,1986,Tim Hunter,Neal Jimenez,99,Hemdale
862,862,862,9½ Weeks,Drama,1986,Adrian Lyne,Elizabeth McNeill,117,Producers Sales Organization (PSO)
863,863,863,The Golden Child,Action,1986,Michael Ritchie,Dennis Feldman,94,Paramount Pictures
864,864,864,Star Trek IV: The Voyage Home,Action,1986,Leonard Nimoy,Gene Roddenberry,119,Paramount Pictures
865,865,865,Short Circuit,Comedy,1986,John Badham,S.S. Wilson,98,TriStar Pictures
866,866,866,The Delta Force,Action,1986,Menahem Golan,James Bruner,125,Golan-Globus Productions
867,867,867,The Name of the Rose,Crime,1986,Jean-Jacques Annaud,Umberto Eco,130,Constantin Film
868,868,868,The Wraith,Action,1986,Mike Marvin,Mike Marvin,93,New Century Entertainment Corporation
869,869,869,The Color of Money,Drama,1986,Martin Scorsese,Walter Tevis,119,Touchstone Pictures
870,870,870,Hoosiers,Drama,1986,David Anspaugh,Angelo Pizzo,114,Cinema '84
871,871,871,Heartbreak Ridge,Drama,1986,Clint Eastwood,James Carabatsos,130,Jay Weston Productions
872,872,872,Flight of the Navigator,Adventure,1986,Randal Kleiser,Mark H. Baker,90,Walt Disney Pictures
873,873,873,Cobra,Action,1986,George P. Cosmatos,Paula Gosling,87,Warner Bros.
874,874,874,Peggy Sue Got Married,Comedy,1986,Francis Ford Coppola,Jerry Leichtling,103,TriStar Pictures
875,875,875,The Mission,Adventure,1986,Roland Joffé,Robert Bolt,125,Warner Bros.
876,876,876,Working Girls,Drama,1986,Lizzie Borden,Lizzie Borden,93,Alternate Current
877,877,877,Youngblood,Drama,1986,Peter Markle,Peter Markle,110,Blueline Productions
878,878,878,Three Amigos!,Comedy,1986,John Landis,Steve Martin,104,L.A. Films
879,879,879,Maximum Overdrive,Action,1986,Stephen King,Stephen King,98,De Laurentiis Entertainment Group (DEG)
880,880,880,Lucas,Comedy,1986,David Seltzer,David Seltzer,100,Lawrence Gordon Productions
881,881,881,Friday the 13th Part VI: Jason Lives,Horror,1986,Tom McLoughlin,Tom McLoughlin,86,Paramount Pictures
882,882,882,The Money Pit,Comedy,1986,Richard Benjamin,David Giler,91,Amblin Entertainment
883,883,883,Back to School,Comedy,1986,Alan Metter,Rodney Dangerfield,96,Orion Pictures
884,884,884,Betty Blue,Drama,1986,Jean-Jacques Beineix,Philippe Djian,185,Gaumont
885,885,885,About Last Night,Comedy,1986,Edward Zwick,David Mamet,113,TriStar Pictures
886,886,886,Critters,Comedy,1986,Stephen Herek,Domonic Muir,86,New Line Cinema
887,887,887,The Texas Chainsaw Massacre 2,Comedy,1986,Tobe Hooper,L.M. Kit Carson,101,Cannon Films
888,888,888,Iron Eagle,Action,1986,Sidney J. Furie,Kevin Alyn Elders,117,TriStar Pictures
889,889,889,One Crazy Summer,Comedy,1986,Savage Steve Holland,Savage Steve Holland,93,A&M Films
890,890,890,From Beyond,Horror,1986,Stuart Gordon,H.P. Lovecraft,85,Empire Pictures
891,891,891,Sid and Nancy,Biography,1986,Alex Cox,Alex Cox,112,Initial Pictures
892,892,892,Henry: Portrait of a Serial Killer,Biography,1986,John McNaughton,Richard Fire,83,Maljack Productions
893,893,893,Mona Lisa,Crime,1986,Neil Jordan,Neil Jordan,104,HandMade Films
894,894,894,Police Academy 3: Back in Training,Comedy,1986,Jerry Paris,Neal Israel,83,Police Academy Productions
895,895,895,Night of the Creeps,Comedy,1986,Fred Dekker,Fred Dekker,88,TriStar Pictures
896,896,896,The Sacrifice,Drama,1986,Andrei Tarkovsky,Andrei Tarkovsky,149,Svenska Filminstitutet (SFI)
897,897,897,The Hitcher,Action,1986,Robert Harmon,Eric Red,97,HBO Pictures
898,898,898,Rad,Drama,1986,Hal Needham,Sam Bernard,91,TaliaFilm II Productions
899,899,899,An American Tail,Animation,1986,Don Bluth,Judy Freudberg,80,Universal Pictures
900,900,900,SpaceCamp,Adventure,1986,Harry Winer,Clifford Green,107,ABC Motion Pictures
901,901,901,Raw Deal,Action,1986,John Irvin,Luciano Vincenzoni,106,De Laurentiis Entertainment Group (DEG)
902,902,902,Hannah and Her Sisters,Comedy,1986,Woody Allen,Woody Allen,107,Orion Pictures
903,903,903,The Great Mouse Detective,Animation,1986,Directors,Peter Young,74,Walt Disney Pictures
904,904,904,Ruthless People,Comedy,1986,Jim Abrahams,Dale Launer,93,Touchstone Pictures
905,905,905,The Transformers: the Movie,Animation,1986,Nelson Shin,Ron Friedman,84,Sunbow Productions
906,906,906,Wildcats,Comedy,1986,Michael Ritchie,Ezra Sacks,106,Hawn / Sylbert Movie Company
907,907,907,Troll,Comedy,1986,John Carl Buechler,John Carl Buechler,82,Empire Pictures
908,908,908,At Close Range,Crime,1986,James Foley,Elliott Lewitt,111,Hemdale
909,909,909,The Boy Who Could Fly,Drama,1986,Nick Castle,Nick Castle,114,Lorimar Film Partners
910,910,910,Something Wild,Comedy,1986,Jonathan Demme,E. Max Frye,114,Religioso Primitiva
911,911,911,Heartburn,Comedy,1986,Mike Nichols,Nora Ephron,108,Paramount Pictures
912,912,912,Crossroads,Drama,1986,Walter Hill,John Fusco,99,Columbia Pictures
913,913,913,The Clan of the Cave Bear,Adventure,1986,Michael Chapman,Jean M. Auel,98,Warner Bros.
914,914,914,She's Gotta Have It,Comedy,1986,Spike Lee,Spike Lee,84,40 Acres & A Mule Filmworks
915,915,915,Running Scared,Action,1986,Peter Hyams,Gary DeVore,107,Metro-Goldwyn-Mayer (MGM)
916,916,916,8 Million Ways to Die,Action,1986,Hal Ashby,Lawrence Block,115,Producers Sales Organization (PSO)
917,917,917,Soul Man,Comedy,1986,Steve Miner,Carol Black,104,Balcor Film Investors
918,918,918,Down by Law,Comedy,1986,Jim Jarmusch,Jim Jarmusch,107,Island Pictures
919,919,919,Poltergeist II: the Other Side,Horror,1986,Brian Gibson,Mark Victor,91,Freddie Fields Productions
920,920,920,Bad Blood,Crime,1986,Leos Carax,Leos Carax,105,Les Films Plain Chant
921,921,921,Psycho III,Horror,1986,Anthony Perkins,Charles Edward Pogue,93,Universal Pictures
922,922,922,Allan Quatermain and the Lost City of Gold,Action,1986,Gary Nelson,H. Rider Haggard,99,Golan-Globus Productions
923,923,923,The Adventures of Milo and Otis,Adventure,1986,Masanori Hata,Masanori Hata,76,Fuji Television Network
924,924,924,Caravaggio,Biography,1986,Derek Jarman,Derek Jarman,93,British Film Institute (BFI)
925,925,925,Children of a Lesser God,Drama,1986,Randa Haines,Mark Medoff,119,Paramount Pictures
926,926,926,Invaders from Mars,Horror,1986,Tobe Hooper,Richard Blake,100,Cannon Pictures
927,927,927,Matador,Drama,1986,Pedro Almodóvar,Pedro Almodóvar,110,Compañía Iberoamericana de TV
928,928,928,Down and Out in Beverly Hills,Comedy,1986,Paul Mazursky,René Fauchois,103,Touchstone Pictures
929,929,929,April Fool's Day,Horror,1986,Fred Walton,Danilo Bach,89,Paramount Pictures
930,930,930,The Big Easy,Comedy,1986,Jim McBride,Daniel Petrie Jr.,102,Kings Road Entertainment
931,931,931,Pirates,Action,1986,Roman Polanski,John Brownjohn,121,Carthago Films S.a.r.l.
932,932,932,No Mercy,Crime,1986,Richard Pearce,James Carabatsos,106,TriStar Pictures
933,933,933,Lady Jane,Biography,1986,Trevor Nunn,Chris Bryant,136,Capital Equipment Leasing
934,934,934,Club Paradise,Comedy,1986,Harold Ramis,Harry Shearer,96,Warner Bros.
935,935,935,Manon of the Spring,Drama,1986,Claude Berri,Claude Berri,113,DD Productions
936,936,936,Gothic,Drama,1986,Ken Russell,Stephen Volk,87,Virgin Vision
937,937,937,Armed and Dangerous,Action,1986,Mark L. Lester,Brian Grazer,88,Columbia Pictures
938,938,938,F/X,Action,1986,Robert Mandel,Robert T. Megginson,109,Orion Pictures
939,939,939,King Kong Lives,Action,1986,John Guillermin,Ronald Shusett,105,Toho Company
940,940,940,Castaway,Adventure,1986,Nicolas Roeg,Lucy Irvine,117,Cannon Screen Entertainment
941,941,941,Wise Guys,Comedy,1986,Brian De Palma,George Gallo,100,Metro-Goldwyn-Mayer (MGM)
942,942,942,Solarbabies,Action,1986,Alan Johnson,Walon Green,94,Brooksfilms
943,943,943,The Manhattan Project,Sci-Fi,1986,Marshall Brickman,Marshall Brickman,117,Gladden Entertainment
944,944,944,Trick or Treat,Comedy,1986,Charles Martin Smith,Rhet Topham,98,De Laurentiis Entertainment Group (DEG)
945,945,945,Body Slam,Comedy,1986,Hal Needham,Shel Lytton,92,Hemdale
946,946,946,Jumpin' Jack Flash,Comedy,1986,Penny Marshall,David Franzoni,105,Lawrence Gordon Productions
947,947,947,Fire with Fire,Drama,1986,Duncan Gibbins,Bill Phillips,103,Paramount Pictures
948,948,948,Gung Ho,Comedy,1986,Ron Howard,Edwin Blum,111,Paramount Pictures
949,949,949,True Stories,Comedy,1986,David Byrne,Stephen Tobolowsky,89,Gary Kurfirst Pictures
950,950,950,When the Wind Blows,Animation,1986,Jimmy T. Murakami,Raymond Briggs,84,Meltdown Productions
951,951,951,Murphy's Law,Action,1986,J. Lee Thompson,Gail Morgan Hickman,100,Cannon Group
952,952,952,Deadly Friend,Drama,1986,Wes Craven,Diana Henstell,91,Warner Bros.
953,953,953,Jean de Florette,Comedy,1986,Claude Berri,Claude Berri,120,DD Productions
954,954,954,Reform School Girls,Crime,1986,Tom DeSimone,Tom DeSimone,94,Balcor Film Investors
955,955,955,Band of the Hand,Action,1986,Paul Michael Glaser,Leo Garen,109,Delphi V Productions
956,956,956,Vamp,Comedy,1986,Richard Wenk,Donald P. Borchers,93,New World Pictures
957,957,957,Nothing in Common,Comedy,1986,Garry Marshall,Garry Marshall,118,Delphi Films
958,958,958,TerrorVision,Comedy,1986,Ted Nicolaou,Ted Nicolaou,85,Empire Pictures
959,959,959,Quicksilver,Crime,1986,Thomas Michael Donnelly,Thomas Michael Donnelly,105,Columbia Pictures
960,960,960,52 Pick-Up,Crime,1986,John Frankenheimer,Elmore Leonard,110,Cannon Group
961,961,961,Black Moon Rising,Action,1986,Harley Cokeliss,John Carpenter,100,New World Pictures
962,962,962,Extremities,Drama,1986,Robert M. Young,William Mastrosimone,89,Atlantic Entertainment Group
963,963,963,The Men's Club,Drama,1986,Peter Medak,Leonard Michaels,101,Atlantic Entertainment Group
964,964,964,Haunted Honeymoon,Comedy,1986,Gene Wilder,Gene Wilder,82,Orion Pictures
965,965,965,Summer,Drama,1986,Éric Rohmer,Marie Rivière,99,Ministère de la Culture et de la Communication
966,966,966,Tough Guys,Comedy,1986,Jeff Kanew,James Orr,104,Touchstone Pictures
967,967,967,Eliminators,Action,1986,Peter Manoogian,Paul De Meo,96,Empire Pictures
968,968,968,The Best of Times,Comedy,1986,Roger Spottiswoode,Ron Shelton,104,Cinema Group Ventures
969,969,969,Firewalker,Action,1986,J. Lee Thompson,Robert Gosnell,105,Cannon Group
970,970,970,Modern Girls,Comedy,1986,Jerry Kramer,Laurie Craig,84,
971,971,971,Witchboard,Horror,1986,Kevin Tenney,Kevin Tenney,98,Paragon Arts International
972,972,972,Clockwise,Comedy,1986,Christopher Morahan,Michael Frayn,96,Thorn EMI Screen Entertainment
973,973,973,Legal Eagles,Comedy,1986,Ivan Reitman,Ivan Reitman,116,Universal Pictures
974,974,974,Link,Horror,1986,Richard Franklin,Lee David Zlotoff,103,Cannon Screen Entertainment
975,975,975,"Jo Jo Dancer, Your Life Is Calling",Biography,1986,Richard Pryor,Rocco Urbisci,97,Columbia Pictures
976,976,976,Wanted: Dead or Alive,Action,1986,Gary Sherman,Michael Patrick Goodman,106,New World Pictures
977,977,977,American Anthem,Drama,1986,Albert Magnoli,Evan Archerd,102,Lorimar Productions
978,978,978,The Morning After,Crime,1986,Sidney Lumet,James Cresson,103,American Filmworks
979,979,979,Crimes of the Heart,Comedy,1986,Bruce Beresford,Beth Henley,105,De Laurentiis Entertainment Group (DEG)
980,980,980,Under the Cherry Moon,Comedy,1986,Prince,Becky Johnston,100,Warner Bros.
981,981,981,Malcolm,Comedy,1986,Nadia Tass,David Parker,85,Cascade Films
982,982,982,Meatballs III: Summer Job,Comedy,1986,George Mendeluk,Janis Allen,96,TMS Pictures
983,983,983,Devil in the Flesh,Drama,1986,Marco Bellocchio,Marco Bellocchio,114,L.P. Film
984,984,984,Absolute Beginners,Drama,1986,Julien Temple,Colin MacInnes,108,Goldcrest Films International
985,985,985,Deadtime Stories,Comedy,1986,Jeffrey Delman,Jeffrey Delman,93,Scary Stuff
986,986,986,Avenging Force,Action,1986,Sam Firstenberg,James Booth,104,The Cannon Group
987,987,987,Heat,Action,1986,Dick Richards,William Goldman,101,Escalante Productions
988,988,988,Sweet Liberty,Comedy,1986,Alan Alda,Alan Alda,106,Universal Pictures
989,989,989,Killer Party,Comedy,1986,William Fruet,Barney Cohen,91,Marquis
990,990,990,Out of Bounds,Action,1986,Richard Tuggle,Tony Kayden,93,Columbia Pictures
991,991,991,Wisdom,Crime,1986,Emilio Estevez,Emilio Estevez,109,Gladden Entertainment
992,992,992,Shanghai Surprise,Adventure,1986,Jim Goddard,John Kohn,97,HandMade Films
993,993,993,Power,Drama,1986,Sidney Lumet,David Himmelstein,111,Lorimar Productions
994,994,994,A Fine Mess,Action,1986,Blake Edwards,Blake Edwards,90,Blake Edwards
995,995,995,Let's Get Harry,Action,1986,Director,Mark Feldberg,102,Delphi V Productions
996,996,996,My Chauffeur,Comedy,1986,David Beaird,David Beaird,97,Marimark Productions
997,997,997,Biggles: Adventures in Time,Adventure,1986,John Hough,W.E. Johns,108,Compact Yellowbill
998,998,998,Half Moon Street,Drama,1986,Bob Swaim,Edward Behr,90,Centurion
999,999,999,Every Time We Say Goodbye,Drama,1986,Moshé Mizrahi,Moshé Mizrahi,98,Delphi V Productions
1000,1000,1000,The Decline of the American Empire,Comedy,1986,Denys Arcand,Denys Arcand,101,Corporation Image M & M
1001,1001,1001,Hardbodies 2,Comedy,1986,Mark Griffiths,Mark Griffiths,88,Chroma III Productions
1002,1002,1002,The Boy in Blue,Biography,1986,Charles Jarrott,Douglas Bowie,100,Canadian Broadcasting Corporation (CBC)
1003,1003,1003,Brighton Beach Memoirs,Comedy,1986,Gene Saks,Neil Simon,108,Rastar Pictures
1004,1004,1004,The Longshot,Comedy,1986,Paul Bartel,Tim Conway,89,Orion Pictures
1005,1005,1005,Willy/Milly,Comedy,1986,Paul Schneider,Alan Friedman,86,Griffon Productions
1006,1006,1006,Ginger and Fred,Comedy,1986,Federico Fellini,Federico Fellini,125,Produzioni Europee Associate (PEA)
1007,1007,1007,'Round Midnight,Drama,1986,Bertrand Tavernier,David Rayfiel,133,Little Bear
1008,1008,1008,Violets Are Blue...,Drama,1986,Jack Fisk,Naomi Foner,88,Rastar Films
1009,1009,1009,Parting Glances,Drama,1986,Bill Sherwood,Bill Sherwood,90,Rondo Productions
1010,1010,1010,The Whoopee Boys,Comedy,1986,John Byrum,Steve Zacharias,88,Paramount Pictures
1011,1011,1011,Tai-Pan,Adventure,1986,Daryl Duke,John Briley,127,De Laurentiis Entertainment Group (DEG)
1012,1012,1012,My Little Pony: The Movie,Animation,1986,Directors,George Arthur Bloom,86,Sunbow Productions
1013,1013,1013,Playing for Keeps,Comedy,1986,Bob Weinstein,Bob Weinstein,102,Miramax
1014,1014,1014,"'night, Mother",Drama,1986,Tom Moore,Marsha Norman,96,Aaron Spelling Productions
1015,1015,1015,Jake Speed,Action,1986,Andrew Lane,Wayne Crawford,105,Balcor Film Investors
1016,1016,1016,The Naked Cage,Action,1986,Paul Nicholas,Paul Nicholas,97,The Cannon Group
1017,1017,1017,Blue City,Action,1986,Michelle Manning,Ross Macdonald,83,Paramount Pictures
1018,1018,1018,That's Life!,Comedy,1986,Blake Edwards,Milton Wexler,102,Blake Edwards
1019,1019,1019,Sky Bandits,Action,1986,Zoran Perisic,Thom Keyes,105,J&M Entertainment
1020,1020,1020,Ménage,Comedy,1986,Bertrand Blier,Bertrand Blier,84,Ciné Valse
1021,1021,1021,Dream Lover,Crime,1986,Alan J. Pakula,Jon Boorstin,104,Metro-Goldwyn-Mayer (MGM)
1022,1022,1022,Dangerously Close,Action,1986,Albert Pyun,Scott Fields,95,Golan-Globus Productions
1023,1023,1023,The Whistle Blower,Thriller,1986,Simon Langton,Julian Bond,100,Portreeve
1024,1024,1024,Care Bears Movie II: A New Generation,Animation,1986,Dale Schott,Peter Sauder,76,Nelvana
1025,1025,1025,Knights of the City,Action,1986,Dominic Orlando,Leon Isaac Kennedy,87,Grace
1026,1026,1026,Born American,Action,1986,Renny Harlin,Renny Harlin,95,Cinema Group Ventures
1027,1027,1027,Desert Bloom,Drama,1986,Eugene Corr,Linda Remy,105,Carson Productions
1028,1028,1028,Touch and Go,Comedy,1986,Robert Mandel,Alan Ormsby,101,Kings Road Entertainment
1029,1029,1029,Man Facing Southeast,Drama,1986,Eliseo Subiela,Eliseo Subiela,105,Cinequanon
1030,1030,1030,Nutcracker,Family,1986,Carroll Ballard,Kent Stowell,89,Hyperion Pictures
1031,1031,1031,The Fringe Dwellers,Drama,1986,Bruce Beresford,Bruce Beresford,98,Fringe Dwellers Productions
1032,1032,1032,Just Between Friends,Drama,1986,Allan Burns,Allan Burns,110,MTM Enterprises
1033,1033,1033,Oviri,Biography,1986,Henning Carlsen,Henning Carlsen,90,Caméras Continentales
1034,1034,1034,P.O.W. the Escape,Action,1986,Gideon Amir,Malcolm Barbour,90,
1035,1035,1035,Armed Response,Action,1986,Fred Olen Ray,T.L. Lankford,86,Cinetel Films
1036,1036,1036,Duet for One,Drama,1986,Andrey Konchalovskiy,Tom Kempinski,107,Golan-Globus Productions
1037,1037,1037,Bullies,Action,1986,Paul Lynch,John Sheppard,90,Simcom Limited
1038,1038,1038,Native Son,Drama,1986,Jerrold Freedman,Richard Wesley,111,American Playhouse
1039,1039,1039,The Assault,Drama,1986,Fons Rademakers,Gerard Soeteman,144,Fons Rademakers Produktie
1040,1040,1040,Nobody's Fool,Comedy,1986,Evelyn Purcell,Beth Henley,107,Island Pictures
1041,1041,1041,Alien Predator,Drama,1986,Deran Sarafian,Deran Sarafian,90,Continental Motion Pictures
1042,1042,1042,Low Blow,Action,1986,Frank Harris,Leo Fong,90,Action Communications
1043,1043,1043,A Man and a Woman: 20 Years Later,Drama,1986,Claude Lelouch,Claude Lelouch,102,Les Films 13
1044,1044,1044,The Princess Bride,Adventure,1987,Rob Reiner,William Goldman,98,Act III Communications
1045,1045,1045,The Lost Boys,Comedy,1987,Joel Schumacher,Jan Fischer,97,Warner Bros.
1046,1046,1046,Full Metal Jacket,Drama,1987,Stanley Kubrick,Stanley Kubrick,116,Natant
1047,1047,1047,Predator,Action,1987,John McTiernan,Jim Thomas,107,Twentieth Century Fox
1048,1048,1048,RoboCop,Action,1987,Paul Verhoeven,Edward Neumeier,102,Orion Pictures
1049,1049,1049,Dirty Dancing,Drama,1987,Emile Ardolino,Eleanor Bergstein,100,Great American Films Limited Partnership
1050,1050,1050,Adventures in Babysitting,Adventure,1987,Chris Columbus,David Simkins,102,Touchstone Pictures
1051,1051,1051,The Untouchables,Crime,1987,Brian De Palma,David Mamet,119,Paramount Pictures
1052,1052,1052,Spaceballs,Adventure,1987,Mel Brooks,Mel Brooks,96,Brooksfilms
1053,1053,1053,Raising Arizona,Comedy,1987,Joel Coen,Ethan Coen,94,Circle Films
1054,1054,1054,Lethal Weapon,Action,1987,Richard Donner,Shane Black,109,Warner Bros.
1055,1055,1055,Near Dark,Action,1987,Kathryn Bigelow,Kathryn Bigelow,94,F/M
1056,1056,1056,Mannequin,Comedy,1987,Michael Gottlieb,Edward Rugoff,90,Gladden Entertainment
1057,1057,1057,Masters of the Universe,Action,1987,Gary Goddard,David Odell,106,Golan-Globus Productions
1058,1058,1058,Fatal Attraction,Drama,1987,Adrian Lyne,James Dearden,119,Paramount Pictures
1059,1059,1059,Hellraiser,Horror,1987,Clive Barker,Clive Barker,94,New World Pictures
1060,1060,1060,Empire of the Sun,Action,1987,Steven Spielberg,Tom Stoppard,153,Amblin Entertainment
1061,1061,1061,No Way Out,Action,1987,Roger Donaldson,Kenneth Fearing,114,Orion Pictures
1062,1062,1062,The Witches of Eastwick,Comedy,1987,George Miller,John Updike,118,Warner Bros.
1063,1063,1063,Some Kind of Wonderful,Drama,1987,Howard Deutch,John Hughes,95,Hughes Entertainment
1064,1064,1064,The Running Man,Action,1987,Paul Michael Glaser,Stephen King,101,TAFT Entertainment Pictures
1065,1065,1065,Black Widow,Crime,1987,Bob Rafelson,Ronald Bass,102,Amercent Films
1066,1066,1066,Angel Heart,Horror,1987,Alan Parker,William Hjortsberg,113,Carolco International N.V.
1067,1067,1067,Moonstruck,Comedy,1987,Norman Jewison,John Patrick Shanley,102,Metro-Goldwyn-Mayer (MGM)
1068,1068,1068,Jaws: the Revenge,Adventure,1987,Joseph Sargent,Peter Benchley,89,Universal Pictures
1069,1069,1069,Wall Street,Crime,1987,Oliver Stone,Stanley Weiser,126,Twentieth Century Fox
1070,1070,1070,"Good Morning, Vietnam",Biography,1987,Barry Levinson,Mitch Markowitz,121,Touchstone Pictures
1071,1071,1071,A Nightmare on Elm Street 3: Dream Warriors,Fantasy,1987,Chuck Russell,Wes Craven,96,New Line Cinema
1072,1072,1072,"Planes, Trains & Automobiles",Comedy,1987,John Hughes,John Hughes,93,Paramount Pictures
1073,1073,1073,Can't Buy Me Love,Comedy,1987,Steve Rash,Michael Swerdlick,94,Touchstone Pictures
1074,1074,1074,Overboard,Comedy,1987,Garry Marshall,Leslie Dixon,112,Metro-Goldwyn-Mayer (MGM)
1075,1075,1075,Beverly Hills Cop II,Action,1987,Tony Scott,Danilo Bach,100,Paramount Pictures
1076,1076,1076,Superman IV: The Quest for Peace,Action,1987,Sidney J. Furie,Jerry Siegel,90,Cannon Films
1077,1077,1077,The Secret of My Success,Comedy,1987,Herbert Ross,Jim Cash,111,Rastar Pictures
1078,1078,1078,Withnail & I,Comedy,1987,Bruce Robinson,Bruce Robinson,107,Cineplex Odeon Films
1079,1079,1079,Evil Dead II,Comedy,1987,Sam Raimi,Sam Raimi,84,Renaissance Pictures
1080,1080,1080,Summer School,Comedy,1987,Carl Reiner,Stuart Birnbaum,97,Paramount Pictures
1081,1081,1081,Innerspace,Action,1987,Joe Dante,Chip Proser,120,Warner Bros.
1082,1082,1082,The Living Daylights,Action,1987,John Glen,Richard Maibaum,130,Eon Productions
1083,1083,1083,Over the Top,Action,1987,Menahem Golan,Gary Conway,93,The Cannon Group
1084,1084,1084,The Last Emperor,Biography,1987,Bernardo Bertolucci,Mark Peploe,163,Recorded Picture Company (RPC)
1085,1085,1085,Less Than Zero,Crime,1987,Marek Kanievska,Bret Easton Ellis,98,Twentieth Century Fox
1086,1086,1086,Three Men and a Baby,Comedy,1987,Leonard Nimoy,Coline Serreau,102,Touchstone Pictures
1087,1087,1087,La Bamba,Biography,1987,Luis Valdez,Luis Valdez,108,Columbia Pictures
1088,1088,1088,Revenge of the Nerds II: Nerds in Paradise,Comedy,1987,Joe Roth,Tim Metcalfe,88,Twentieth Century Fox
1089,1089,1089,The Monster Squad,Action,1987,Fred Dekker,Shane Black,79,TAFT Entertainment Pictures
1090,1090,1090,Prince of Darkness,Horror,1987,John Carpenter,John Carpenter,102,Alive Films
1091,1091,1091,Wings of Desire,Drama,1987,Wim Wenders,Wim Wenders,128,Road Movies Filmproduktion
1092,1092,1092,Maurice,Drama,1987,James Ivory,E.M. Forster,140,Merchant Ivory Productions
1093,1093,1093,Broadcast News,Comedy,1987,James L. Brooks,James L. Brooks,133,Amercent Films
1094,1094,1094,Harry and the Hendersons,Comedy,1987,William Dear,William Dear,110,Amblin Entertainment
1095,1095,1095,Creepshow 2,Fantasy,1987,Michael Gornick,Stephen King,92,New World Pictures
1096,1096,1096,Police Academy 4: Citizens on Patrol,Comedy,1987,Jim Drake,Neal Israel,88,Warner Bros.
1097,1097,1097,The Stepfather,Horror,1987,Joseph Ruben,Carolyn Lefcourt,89,Incorporated Television Company (ITC)
1098,1098,1098,My Best Friend Is a Vampire,Comedy,1987,Jimmy Huston,Tab Murphy,89,Kings Road Entertainment
1099,1099,1099,Flowers in the Attic,Drama,1987,Jeffrey Bloom,Virginia C. Andrews,93,New World Pictures
1100,1100,1100,*batteries not included,Comedy,1987,Matthew Robbins,Mick Garris,106,Universal Pictures
1101,1101,1101,Roxanne,Comedy,1987,Fred Schepisi,Edmond Rostand,107,Columbia Pictures Industries
1102,1102,1102,Dragnet,Comedy,1987,Tom Mankiewicz,Dan Aykroyd,106,Applied Action
1103,1103,1103,Throw Momma from the Train,Comedy,1987,Danny DeVito,Stu Silver,88,Orion Pictures
1104,1104,1104,Amazon Women on the Moon,Comedy,1987,Directors,Michael Barrie,85,Universal Pictures
1105,1105,1105,Teen Wolf Too,Comedy,1987,Christopher Leitch,Jeph Loeb,95,Atlantic Entertainment Group
1106,1106,1106,Baby Boom,Comedy,1987,Charles Shyer,Nancy Meyers,110,United Artists
1107,1107,1107,84 Charing Cross Road,Biography,1987,David Hugh Jones,Helene Hanff,100,Brooksfilms
1108,1108,1108,The Gate,Fantasy,1987,Tibor Takács,Michael Nankin,85,New Century Entertainment
1109,1109,1109,Ernest Goes to Camp,Comedy,1987,John R. Cherry III,John R. Cherry III,92,Emshell Producers
1110,1110,1110,Aria,Comedy,1987,Directors,Robert Altman,90,Lightyear Entertainment
1111,1111,1111,Hamburger Hill,Action,1987,John Irvin,James Carabatsos,110,RKO Pictures
1112,1112,1112,Cherry 2000,Action,1987,Steve De Jarnatt,Lloyd Fonvielle,99,Orion Pictures
