2540,Jeni Courtney
2541,Duane Martin
2542,Michael J. Fox
2543,Joe Pesci
2544,G.W. Bailey
2545,Luke Edwards
2546,Steven Seagal
2547,Sophia Loren
2548,John Cusack
2549,Isabelle Adjani
2550,Alfre Woodard
2551,Jeremy Davies
2552,Jackie Chan
2553,Richard Gere
2554,Julie Walters
2555,Richard Attenborough
2556,Jack Palance
2557,Lara Flynn Boyle
2558,Elijah Wood
2559,Charlie Sheen
2560,Melanie Griffith
2561,Danny DeVito
2562,Stephen Dorff
2563,Allen Payne
2564,Gary Oldman
2565,Sihung Lung
2566,Nick Nolte
2567,Woody Harrelson
2568,Ray Liotta
2569,Anthony Hopkins
2570,Tina Majorino
2571,Christopher Lambert
2572,Rupert Everett
2573,Brad Dourif
2574,Brigitte Lin
2575,Edward Furlong
2576,Chris Elliott
2577,Shirley MacLaine
2578,Sean Bean
2579,Mackenzie Astin
2580,Wesley Snipes
2581,Mohamad Ali Keshavarz
2582,You Ge
2583,Pauly Shore
2584,Nicolas Cage
2585,Charles Bronson
2586,Billy Crystal
2587,Ray Liotta
2588,Denis Leary
2589,Tim Robbins
2590,Victor Wong
2591,Julia Sweeney
2592,Harley Jane Kozak
2593,Michael Keaton
2594,Charlie Sheen
2595,Ed Harris
2596,Chevy Chase
2597,Tim Roth
2598,Helen Slater
2599,Thora Birch
2600,Sean Nelson
2601,Donald Sutherland
2602,Albert Brooks
2603,Stephen Dorff
2604,Warwick Davis
2605,Warren Beatty
2606,Steve Martin
2607,Richard Dreyfuss
2608,Christopher Reid
2609,Kevin Bacon
2610,Craig Sheffer
2611,Phoebe Cates
2612,Keenen Ivory Wayans
2613,Paul Hogan
2614,Gérard Depardieu
2615,Kevin Spacey
2616,Nick Nolte
2617,Dom DeLuise
2618,Gunnar Hansen
2619,Damon Wayans
2620,Sissy Spacek
2621,Steve Martin
2622,Stefano Dionisi
2623,Linus Roache
2624,Jennifer Jason Leigh
2625,Taylor Nichols
2626,Katrin Cartlidge
2627,Nikita Mikhalkov
2628,Gregg Fitzgerald
2629,Dermot Mulroney
2630,Jack Thompson
2631,Brian Benben
2632,Larenz Tate
2633,Robin Williams
2634,Joe Pesci
2635,Patricia Arquette
2636,Willem Dafoe
2637,Adam Beach
2638,Charles Grodin
2639,Macaulay Culkin
2640,Lisa Donaldson
2641,Jason Scott Lee
2642,Albert Finney
2643,Tommy Lee Jones
2644,Al Pacino
2645,Alicia Silverstone
2646,Morgan Freeman
2647,Mel Gibson
2648,Tom Hanks
2649,Kevin Spacey
2650,Robin Williams
2651,Robert De Niro
2652,Laura Linney
2653,Val Kilmer
2654,Leo Fitzpatrick
2655,Tom Hanks
2656,Antonio Banderas
2657,Bruce Willis
2658,Christopher Lambert
2659,Shannen Doherty
2660,Bruce Willis
2661,Nicolas Cage
2662,Elizabeth Berkley
2663,Ethan Hawke
2664,Ice Cube
2665,Emma Thompson
2666,Kevin Costner
2667,Leonardo DiCaprio
2668,Will Smith
2669,Adam Sandler
2670,Karan Ashley
2671,Pierce Brosnan
2672,Natasha Henstridge
2673,Dustin Hoffman
2674,Tim Roth
2675,Anthony LaPaglia
2676,Sharon Stone
2677,Jonny Lee Miller
2678,Vincent Cassel
2679,Bill Pullman
2680,Wesley Snipes
2681,Tom McGowan
2682,Lori Petty
2683,Christina Ricci
2684,Mel Gibson
2685,Bill Farmer
2686,Michelle Pfeiffer
2687,Gene Hackman
2688,Nicole Kidman
2689,Harrison Ford
2690,Atsuko Tanaka
2691,Sandra Bullock
2692,Gene Hackman
2693,Chris Farley
2694,James Cromwell
2695,Susan Sarandon
2696,Shelley Long
2697,Keanu Reeves
2698,Sean Connery
2699,Clint Eastwood
2700,Ralph Fiennes
2701,Geena Davis
2702,Sylvester Stallone
2703,Ron Perlman
2704,Sigourney Weaver
2705,Damon Wayans
2706,Mary Steenburgen
2707,Liesel Matthews
2708,Michael Douglas
2709,Steven Seagal
2710,Omar Epps
2711,Richard Dreyfuss
2712,Christopher Walken
2713,Johnny Depp
2714,Jim Carrey
2715,Kathy Bates
2716,Sean Connery
2717,David Caruso
2718,Steve Guttenberg
2719,Denzel Washington
2720,Donald Pleasence
2721,Steve Martin
2722,Sylvester Stallone
2723,Meg Ryan
2724,Keanu Reeves
2725,Kirstie Alley
2726,Liam Neeson
2727,Larenz Tate
2728,Schuyler Fisk
2729,Whitney Houston
2730,Heather Matarazzo
2731,Hal Scardino
2732,Jackie Chan
2733,Denzel Washington
2734,Winona Ryder
2735,Josh Hamilton
2736,Billy Zane
2737,Sandra Bullock
2738,Steve Buscemi
2739,Leslie Nielsen
2740,Jonathan Taylor Thomas
2741,Christopher Reeve
2742,Jeff Bridges
2743,Walter Matthau
2744,Whoopi Goldberg
2745,Clarence Williams III
2746,Wesley Snipes
2747,Tony Todd
2748,Jack Nicholson
2749,Chevy Chase
2750,Anthony Hopkins
2751,Jeff Goldblum
2752,Pascale Bussières
2753,Predrag 'Miki' Manojlovic
2754,Woody Allen
2755,Kevin Bacon
2756,Leonardo DiCaprio
2757,William Baldwin
2758,Scott Bakula
2759,Demi Moore
2760,Johnny Depp
2761,Matt Frewer
2762,Jason James Richter
2763,Andy Garcia
2764,James Duval
2765,Hugh Grant
2766,Julianne Moore
2767,Jean-Claude Van Damme
2768,Chris O'Donnell
2769,John Candy
2770,Peter Weller
2771,Eddie Murphy
2772,Christian Slater
2773,Ian McKellen
2774,Álex Angulo
2775,Thomas Ian Nicholas
2776,Laurence Fishburne
2777,Christina Ricci
2778,Harvey Keitel
2779,Harvey Keitel
2780,Julia Roberts
2781,Patrick Swayze
2782,David Caruso
2783,Audie England
2784,Pruitt Taylor Vince
2785,Holly Hunter
2786,Mark Rylance
2787,Joseph Mazzello
2788,Olivier Martinez
2789,Billy Crystal
2790,Chris O'Donnell
2791,Christopher Lambert
2792,Robert Downey Jr.
2793,Fanny Ardant
2794,Jimmy Smits
2795,Jack Mulcahy
2796,Cameron Diaz
2797,Daniel Stern
2798,Isabelle Huppert
2799,Lili Taylor
2800,Tom Berenger
2801,Hugh Grant
2802,Richard E. Grant
2803,Marisa Paredes
2804,Harvey Keitel
2805,Matthew Modine
2806,Robert Englund
2807,Steven Weber
2808,Charlie Talbert
2809,Parker Posey
2810,Danny Glover
2811,Jessica Lange
2812,Peter Gallagher
2813,Martin Short
2814,Matthew Modine
2815,Sinbad
2816,Ellen Barkin
2817,Aida Mohammadkhani
2818,Jennifer Jason Leigh
2819,Ian Hart
2820,John Travolta
2821,Rebecca De Mornay
2822,Chuck Norris
2823,Laurel Holloman
2824,Pauly Shore
2825,Max Grodénchik
2826,Hugh Grant
2827,Harvey Keitel
2828,Sean Young
2829,Nick Nolte
2830,Patrick Swayze
2831,Jesse Bradford
2832,Shar-Ron Corley
2833,Sergio Castellitto
2834,Virginie Ledoyen
2835,Mark Harmon
2836,Sarah Jessica Parker
2837,Willeke van Ammelrooy
2838,Bridget Fonda
2839,Patricia Arquette
2840,Stephen Lang
2841,Emmanuelle Béart
2842,Allen Payne
2843,Kadeem Hardison
2844,Michael Jordan
2845,Will Smith
2846,Leonardo DiCaprio
2847,Neve Campbell
2848,Robert De Niro
2849,Harvey Keitel
2850,William H. Macy
2851,Tom Cruise
2852,Danny DeVito
2853,Ewan McGregor
2854,Helen Hunt
2855,Adam Sandler
2856,Glenn Close
2857,James Spader
2858,Tom Cruise
2859,Sean Connery
2860,Matthew McConaughey
2861,Robin Tunney
2862,Richard Gere
2863,Jack Nicholson
2864,Ralph Fiennes
2865,Geena Davis
2866,Mark Wahlberg
2867,Luke Wilson
2868,Jeremy Irons
2869,Jennifer Tilly
2870,Billy Bob Thornton
2871,Barbra Streisand
2872,Robin Williams
2873,Tom Hanks
2874,David Thewlis
2875,Woody Harrelson
2876,Demi Moore
2877,Michael J. Fox
2878,Arnold Schwarzenegger
2879,Demi Moore
2880,Patrick Stewart
2881,Vince Vaughn
2882,Kurt Russell
2883,Matt Dillon
2884,Jim Carrey
2885,Shawn Wayans
2886,Robert John Burke
2887,Philip Baker Hall
2888,Eddie Murphy
2889,Kenneth Branagh
2890,Tony Shalhoub
2891,Michael Douglas
2892,Denzel Washington
2893,Goldie Hawn
2894,Jada Pinkett Smith
2895,Paul Terry
2896,Dennis Quaid
2897,Kurt Russell
2898,Pauly Shore
2899,Robin Williams
2900,Jeff Bridges
2901,Emilio Estevez
2902,John Travolta
2903,Gwyneth Paltrow
2904,Keanu Reeves
2905,Naveen Andrews
2906,Daniel Day-Lewis
2907,Kim Bodnia
2908,Christopher Guest
2909,Timothy Spall
2910,Sylvester Stallone
2911,Bruce Willis
2912,Charlie Sheen
2913,Mel Gibson
2914,Mike Judge
2915,Jeff Daniels
2916,Kevin Costner
2917,Pamela Anderson
2918,Emily Watson
2919,Billy Zane
2920,Robert De Niro
2921,Sally Field
2922,Teri Hatcher
2923,Steve Buscemi
2924,Woody Harrelson
2925,Reese Witherspoon
2926,Shaquille O'Neal
2927,Kelsey Grammer
2928,John Travolta
2929,Nick Nolte
2930,Arnold Schwarzenegger
2931,Edward Burns
2932,Pete Postlethwaite
2933,Geoffrey Rush
2934,Chris Farley
2935,Jean-Claude Van Damme
2936,Michelle Pfeiffer
2937,Chris Cooper
2938,Liam Neeson
2939,John Travolta
2940,Michelle Trachtenberg
2941,Paul Hogan
2942,Madonna
2943,Sharon Stone
2944,Dennis Miller
2945,Leslie Nielsen
2946,Tom Berenger
2947,Meryl Streep
2948,Michael Keaton
2949,Jamie Lee Curtis
2950,Woody Allen
2951,Shelley Long
2952,Vincent Perez
2953,Jeffrey Wright
2954,Jean-Claude Van Damme
2955,Tim Curry
2956,Bruce Ramsay
2957,Scarlett Johansson
2958,Glen Berry
2959,Chris O'Donnell
2960,Jack Nicholson
2961,Christopher Eccleston
2962,Damon Wayans
2963,Michael J. Pollard
2964,Maggie Cheung
2965,Shirley MacLaine
2966,Nicole Kidman
2967,Hedy Burress
2968,Steven Seagal
2969,Robert Redford
2970,Demi Moore
2971,Ben Stiller
2972,Michael J. Fox
2973,Jerry O'Connell
2974,Alec Baldwin
2975,Melvil Poupaud
2976,Denzel Washington
2977,William Hurt
2978,Sarah Jessica Parker
2979,Giovanni Ribisi
2980,Jackie Chan
2981,Mariel Hemingway
2982,Jason Alexander
2983,Tom Arnold
2984,Hope Davis
2985,Meryl Streep
2986,Laura Dern
2987,Hugh Grant
2988,Tilda Swinton
2989,Martin Lawrence
2990,Molly Parker
2991,Uma Thurman
2992,Vincent D'Onofrio
2993,Greg Kinnear
2994,Christian Slater
2995,David Schwimmer
2996,Patrick Bergin
2997,Robert Duvall
2998,William Baldwin
2999,Sinbad
3000,Whoopi Goldberg
3001,Keanu Reeves
3002,Vivian Wu
3003,Martin Landau
3004,Al Pacino
3005,Andy Garcia
3006,Samuel L. Jackson
3007,Helena Bonham Carter
3008,Julia Roberts
3009,Jack Lemmon
3010,Steve Martin
3011,Alec Baldwin
3012,Edward James Olmos
3013,Lili Taylor
3014,Woody Harrelson
3015,Charlie Sheen
3016,Theresa Randle
3017,Shirley MacLaine
3018,Bill Murray
3019,Harvey Keitel
3020,Sandra Bullock
3021,Tom Arnold
3022,Christopher Walken
3023,Dave Foley
3024,Jon Lovitz
3025,Steven Soderbergh
3026,Colm Meaney
3027,Thora Birch
3028,Robin Wright
3029,Whoopi Goldberg
3030,Blake Heron
3031,Sandra Bullock
3032,Anthony Hopkins
3033,Jennifer Jason Leigh
3034,Ellen DeGeneres
3035,Laurence Fishburne
3036,Matthew Broderick
3037,Ray Liotta
3038,Daniel Bernhardt
3039,Jermaine Hopkins
3040,Sharon Stone
3041,Illeana Douglas
3042,Damon Wayans
3043,Matt LeBlanc
3044,Michael Douglas
3045,Mark Wahlberg
3046,Leonardo DiCaprio
3047,Bruce Willis
3048,Mike Myers
3049,Jeremy Irons
3050,Robin Williams
3051,Casper Van Dien
3052,Keanu Reeves
3053,Nicolas Cage
3054,Pam Grier
3055,Kevin Spacey
3056,Roberto Benigni
3057,Jodie Foster
3058,Tommy Lee Jones
3059,Alex D. Linz
3060,Harrison Ford
3061,Arnold Schwarzenegger
3062,Laurence Fishburne
3063,Tate Donovan
3064,Pierce Brosnan
3065,Jeff Goldblum
3066,Yôji Matsuda
3067,Neve Campbell
3068,John Travolta
3069,Jack Nicholson
3070,Ethan Hawke
3071,Matt Damon
3072,Jennifer Love Hewitt
3073,Sigourney Weaver
3074,Nicole de Boer
3075,Jim Carrey
3076,Al Pacino
3077,Brendan Fraser
3078,Meg Ryan
3079,Matthew Perry
3080,John Cusack
3081,Kel Mitchell
3082,Junko Iwao
3083,Anthony Hopkins
3084,Julia Roberts
3085,Jon Voight
3086,Pierce Brosnan
3087,Sandra Bullock
3088,Val Kilmer
3089,Bill Pullman
3090,Robert Carlyle
3091,Michael Jai White
3092,Mira Sorvino
3093,Brad Pitt
3094,Sylvester Stallone
3095,Nick Sutton
3096,Kevin Kline
3097,Stephen Fry
3098,Ben Affleck
3099,Sean Penn
3100,Mel Gibson
3101,Kurt Russell
3102,Demi Moore
3103,Bruce Willis
3104,Morgan Freeman
3105,Chevy Chase
3106,Harrison Ford
3107,Djimon Hounsou
3108,Kevin Costner
3109,Mira Sorvino
3110,John Cleese
3111,John Cusack
3112,Robin Shou
3113,Mel B
3114,Jennifer Lopez
3115,Leslie Cheung
3116,John Goodman
3117,George Clooney
3118,Tommy Lee Jones
3119,Toni Collette
3120,Craig Sheffer
3121,Nathan Lane
3122,Liv Tyler
3123,Eduardo Noriega
3124,Chris Farley
3125,Wesley Snipes
3126,Robin Williams
3127,Trey Parker
3128,Kevin Kline
3129,Vanessa Williams
3130,Mohammad Amir Naji
3131,Jean-Claude Van Damme
3132,Penelope Ann Miller
3133,Tom Everett Scott
3134,Rowan Atkinson
3135,Dustin Hoffman
3136,Homayoun Ershadi
3137,Clint Eastwood
3138,Tammy Lauren
3139,Tim Allen
3140,Halle Berry
3141,Howard Stern
3142,Daniel Day-Lewis
3143,Jennifer Aniston
3144,Charlie Sheen
3145,Ian Holm
3146,Harland Williams
3147,Danny Glover
3148,Jonathan Taylor Thomas
3149,Martin Lawrence
3150,Shaquille O'Neal
3151,Samuel L. Jackson
3152,Tenzin Thuthob Tsarong
3153,Masato Hagiwara
3154,Liberto Rabal
3155,Steven Seagal
3156,Michael Jeter
3157,Christina Ricci
3158,Tim Allen
3159,Michael Caton
3160,Jason David Frank
3161,Jon Voight
3162,Meg Ryan
3163,Eddie Murphy
3164,Richard Gere
3165,Nick Nolte
3166,Larenz Tate
3167,Michelle Pfeiffer
3168,James Duval
3169,Laurence Fishburne
3170,Alicia Silverstone
3171,Colin Firth
3172,Bill Murray
3173,Fran Drescher
3174,Christopher Walken
3175,Harvey Keitel
3176,Lothaire Bluteau
3177,Samuel L. Jackson
3178,Judi Dench
3179,Woody Allen
3180,Cameron Diaz
3181,Takeshi Kitano
3182,Stellan Skarsgård
3183,Jamie Foxx
3184,Ewan McGregor
3185,Miguel Ferrer
3186,Kevin Sorbo
3187,Steve Martin
3188,John Leguizamo
3189,Helena Bonham Carter
3190,Angus Macfadyen
3191,Tupac Shakur
3192,Paul McGann
3193,Robert Duvall
3194,Brendan Fraser
3195,Jackie Chan
3196,Christina Ricci
3197,Sophie Marceau
3198,Peter Fonda
3199,Jared Leto
3200,Scott Bakula
3201,Ray Liotta
3202,Wesley Snipes
3203,Glenn Close
3204,Will Friedle
3205,Leslie Nielsen
3206,Robin Williams
3207,Sam Rockwell
3208,Robert Downey Jr.
3209,Jason James Richter
3210,Til Schweiger
3211,Parker Posey
3212,Sean Penn
3213,Llyr Ifans
3214,Christopher McDonald
3215,Martin Short
3216,Jeremy Davies
3217,Joseph Mazzello
3218,Tommy Davidson
3219,Thomas Jane
3220,Jack Lemmon
3221,Joe Pesci
3222,Jim Belushi
3223,Keenen Ivory Wayans
3224,Joe Pesci
3225,Marlon Wayans
3226,Sophie Marceau
3227,Patrick Stewart
3228,Matthew Modine
3229,Aidan Quinn
3230,Joshua Schaefer
3231,Stephen Dillane
3232,Rachel Weisz
3233,David Duchovny
3234,Aaron Eckhart
3235,Alyssa Milano
3236,Bill Bellamy
3237,Kate Capshaw
3238,Eric Stoltz
3239,Tom Arnold
3240,Ralph Fiennes
3241,Julia Ormond
3242,Michael Richards
3243,Janeane Garofalo
3244,Jeff Bridges
3245,Tom Hanks
3246,Edward Norton
3247,Jason Flemyng
3248,Jim Carrey
3249,Bruce Willis
3250,Matt Damon
3251,Lindsay Lohan
3252,Kevin Bacon
3253,Wesley Snipes
3254,Adam Sandler
3255,Brad Pitt
3256,Jackie Chan
3257,Johnny Depp
3258,Robert Duvall
3259,Cameron Diaz
3260,Jordana Brewster
3261,Kevin Spacey
3262,George Clooney
3263,Ming-Na Wen
3264,Sandra Bullock
3265,Jim Caviezel
3266,Tobey Maguire
3267,Tom Hanks
3268,Robin Williams
3269,Jason Schwartzman
3270,Antonio Banderas
3271,Michael Douglas
3272,Rufus Sewell
3273,Drew Barrymore
3274,Matthew Broderick
3275,Gwyneth Paltrow
3276,Jennifer Love Hewitt
3277,Kirsten Dunst
3278,Nicolas Cage
3279,Val Kilmer
3280,Julia Roberts
3281,Adam Sandler
3282,Brendan Fraser
3283,Patrick Stewart
3284,Leonardo DiCaprio
3285,Will Smith
3286,Ulrich Thomsen
3287,Jared Leto
3288,Denzel Washington
3289,Robert De Niro
3290,Gary Oldman
3291,Jennifer Tilly
3292,Sean Gullette
3293,Robert Redford
3294,Jane Adams
3295,Robin Williams
3296,Dustin Hoffman
3297,Tommy Lee Jones
3298,Harrison Ford
3299,Treat Williams
3300,Mel Gibson
3301,Cate Blanchett
3302,Samuel L. Jackson
3303,Ryan Phillippe
3304,Sandra Bullock
3305,Gwyneth Paltrow
3306,Vincent Gallo
3307,Vince Vaughn
3308,Jamie Lee Curtis
3309,James Marsden
3310,Bruce Willis
3311,Franka Potente
3312,Nicolas Cage
3313,Dave Chappelle
3314,Denzel Washington
3315,Woody Allen
3316,Bill Paxton
3317,James Woods
3318,Ewan McGregor
3319,Jeremy Theobald
3320,Philippe Nahon
3321,Ethan Hawke
3322,Ralph Fiennes
3323,Tim Roth
3324,Jennifer Love Hewitt
3325,Denzel Washington
3326,Shah Rukh Khan
3327,Kurt Russell
3328,Chris Kattan
3329,Halle Berry
3330,David Duchovny
3331,Trey Parker
3332,Jeffrey Falcon
3333,Charles Berling
3334,Matthew Lillard
3335,Chow Yun-Fat
3336,Samy Naceri
3337,Clive Owen
3338,Warren Beatty
3339,Norm MacDonald
3340,Ian McKellen
3341,Eddie Murphy
3342,Natasha Henstridge
3343,Kenneth Branagh
3344,Christian Slater
3345,Frances McDormand
3346,Chloë Sevigny
3347,Mark Wahlberg
3348,Dan Aykroyd
3349,Ian McKellen
3350,Carlo Cecchi
3351,Bill Paxton
3352,Jennifer Aniston
3353,Paul Newman
3354,Veronica Taylor
3355,Nas
3356,Liam Neeson
3357,Ian Bannen
3358,Magda Szubanski
3359,Bruno Ganz
3360,John Travolta
3361,Jessalyn Gilsig
3362,Alexandra Dahlström
3363,Morgan Freeman
3364,Kirsten Dunst
3365,Kieran Culkin
3366,Leslie Nielsen
3367,Christopher Walken
3368,Ian Michael Smith
3369,Bodil Jørgensen
3370,Thomas Jane
3371,Bajram Severdzan
3372,Vanessa Williams
3373,Michael Keaton
3374,Jessica Lange
3375,Angela Bassett
3376,Chris Farley
3377,Scott Bakula
3378,Radha Mitchell
3379,John Travolta
3380,Gillian Anderson
3381,Elizabeth Daily
3382,LisaRaye McCoy
3383,Tom Everett Scott
3384,Marlon Wayans
3385,Patrick Swayze
3386,Catherine McCormack
3387,Matthew McConaughey
3388,Fernanda Montenegro
3389,Edward Furlong
3390,Billy Crudup
3391,Joseph Cross
3392,Vince Vaughn
3393,Jay Mohr
3394,Michael Keaton
3395,Rachel Weisz
3396,Kate Winslet
3397,Peter O'Toole
3398,Adam Beach
3399,Oprah Winfrey
3400,Loni Anderson
3401,Najwa Nimri
3402,Meryl Streep
3403,Howie Long
3404,Natasha Lyonne
3405,Woody Harrelson
3406,Kevin Gage
3407,Thierry Lhermitte
3408,Gena Rowlands
3409,Arata Iura
3410,George Hearn
3411,Ben Stiller
3412,Paul Walker
3413,Kenneth Branagh
3414,Dennis Quaid
3415,Brenda Blethyn
3416,Jack Lemmon
3417,Shôtarô Morikubo
3418,Thandiwe Newton
3419,Joaquin Phoenix
3420,Jean-Claude Van Damme
3421,Jonathan Taylor Thomas
3422,Chris Stafford
3423,Billy Crystal
3424,Jerry Springer
3425,Brendan Gleeson
3426,Stephen McCole
3427,James Woods
3428,David Schwimmer
3429,Vince Vaughn
3430,Steven Weber
3431,Stephen Rea
3432,Catherine McCormack
3433,Catherine Deneuve
3434,Kathleen Fee
3435,Eddie Murphy
3436,Amy Brenneman
3437,Bill Pullman
3438,Richard Dreyfuss
3439,Rosanna Arquette
3440,Billy Bob Thornton
3441,Sean Penn
3442,Drew Barrymore
3443,Samantha Mathis
3444,Keanu Reeves
3445,Brad Pitt
3446,Matt Damon
3447,Tom Cruise
3448,Brendan Fraser
3449,Jason Biggs
3450,Tom Hanks
3451,Kevin Spacey
3452,Ewan McGregor
3453,Heath Ledger
3454,Bruce Willis
3455,Mike Myers
3456,Ron Livingston
3457,Tim Allen
3458,Hugh Grant
3459,Sarah Michelle Gellar
3460,Heather Donahue
3461,Kirsten Dunst
3462,Tom Cruise
3463,Winona Ryder
3464,Michael J. Fox
3465,Thomas Jane
3466,Willem Dafoe
3467,James Van Der Beek
3468,Freddie Prinze Jr.
3469,Johnny Depp
3470,Bridget Fonda
3471,Tom Hanks
3472,Ben Affleck
3473,Tony Goldwyn
3474,Matthew Broderick
3475,John Cusack
3476,Eli Marienthal
3477,Pierce Brosnan
3478,Caroline Ducey
3479,Ben Stiller
3480,Will Smith
3481,Adam Sandler
3482,Johnny Depp
3483,Ashley Judd
3484,Russell Crowe
3485,Rob Schneider
3486,Antonio Banderas
3487,Eddie Murphy
3488,Arnold Schwarzenegger
3489,Pierce Brosnan
3490,Kirsten Dunst
3491,Hilary Swank
3492,Nicolas Cage
3493,Geoffrey Rush
3494,Natasha Lyonne
3495,Drew Barrymore
3496,Rose McGowan
3497,Denzel Washington
3498,Al Pacino
3499,Diane Lane
3500,John Leguizamo
3501,Tobey Maguire
3502,Jake Gyllenhaal
3503,Liam Neeson
3504,Jude Law
3505,Kevin Costner
3506,Nicolas Cage
3507,George Clooney
3508,Sarah Polley
3509,Mel Gibson
3510,Trey Parker
3511,Richard Farnsworth
3512,Devon Sawa
3513,Steve Martin
3514,Edward Furlong
3515,John Travolta
3516,Milla Jovovich
3517,Jim Carrey
3518,Tommy Flanagan
3519,Guy Pearce
3520,Sean Connery
3521,Frances O'Connor
3522,Kevin Bacon
3523,Guillaume Depardieu
3524,Forest Whitaker
3525,Helen Mirren
3526,Robin Williams
3527,Julia Roberts
3528,Craig Bierko
3529,Matthew Broderick
3530,Jeff Bridges
3531,Denzel Washington
3532,Cecilia Roth
3533,Melissa Joan Hart
3534,Martin Lawrence
3535,Terence Stamp
3536,Kevin Costner
3537,Patricia Arquette
3538,Kevin Kline
3539,Juliette Lewis
3540,Robert De Niro
3541,John Simm
3542,Claire Danes
3543,Kate Winslet
3544,Jamie Lee Curtis
3545,Molly Shannon
3546,Taye Diggs
3547,Kirsten Dunst
3548,Ray Winstone
3549,Clint Eastwood
3550,Anthony Hopkins
3551,Sandra Bullock
3552,Wendy Crewson
3553,Joe Basile
3554,Emily Watson
3555,Jean-Claude Van Damme
3556,Jodie Foster
3557,Emmanuel Schotté
3558,Ralph Fiennes
3559,Russell Crowe
3560,Kathleen Turner
3561,Christopher Lloyd
3562,Denis Lavant
3563,Susan Sarandon
3564,Tobey Maguire
3565,Ben Affleck
3566,Matthew McConaughey
3567,Ralph Fiennes
3568,Harrison Ford
3569,Hugh Grant
3570,Christian Clavier
3571,James Levine
3572,Emily Bergl
3573,Charlize Theron
3574,Dave Goelz
3575,Behzad Dorani
3576,Ewan McGregor
3577,Elayn J. Taylor
3578,Robert De Niro
3579,French Stewart
3580,John Cusack
3581,Kevin Clash
3582,Annette Bening
3583,Jim Broadbent
3584,Anthony Hopkins
3585,Brendan Fraser
3586,Michelle Pfeiffer
3587,Shawn Hatosy
3588,Takeshi Kitano
3589,Sarah Michelle Gellar
3590,Takehiro Murata
3591,Bruce Willis
3592,Om Puri
3593,Veronica Taylor
3594,Sean Penn
3595,Lou Diamond Phillips
3596,Val Kilmer
3597,Rupert Everett
3598,Bonnie Root
3599,Maggie Smith
3600,Sharon Stone
3601,Glenn Close
3602,Ewen Bremner
3603,Neve Campbell
3604,Ralph Fiennes
3605,Michael Dobson
3606,Loren Dean
3607,Freddie Prinze Jr.
3608,Chow Yun-Fat
3609,Ethan Hawke
3610,Meryl Streep
3611,Kate Capshaw
3612,Chris O'Donnell
3613,Omar Epps
3614,Ben Stiller
3615,Melanie Griffith
3616,David Spade
3617,Joachim Król
3618,Claire Danes
3619,Alessandro Nivola
3620,Woody Harrelson
3621,Robin Williams
3622,Hank Azaria
3623,Robert Carlyle
3624,Bruce Willis
3625,Rebecca Pidgeon
3626,Adrien Brody
3627,Hossein Mahjoub
3628,Émilie Dequenne
3629,Christian Campbell
3630,Martin Arrowsmith
3631,Nathalie Baye
3632,Julian Sands
3633,Maria Schrader
3634,Steve Martin
3635,Sigourney Weaver
3636,Owen Wilson
3637,Will Keenan
3638,John Standing
3639,Miranda Richardson
3640,Billy Crudup
3641,Jeremy Northam
3642,Vanessa Paradis
3643,Noah Fleiss
3644,Billy Crudup
3645,Christian Bale
3646,Russell Crowe
3647,Jason Statham
3648,Ellen Burstyn
3649,Guy Pearce
3650,Monica Bellucci
3651,Tom Hanks
3652,Anna Faris
3653,George Clooney
3654,Piper Perabo
3655,Patrick Stewart
3656,Clint Eastwood
3657,Mel Gibson
3658,Julia Roberts
3659,Bruce Willis
3660,Cameron Diaz
3661,Breckin Meyer
3662,Leonardo DiCaprio
3663,Kirsten Dunst
3664,Denzel Washington
3665,Tom Cruise
3666,George Clooney
3667,Arnold Schwarzenegger
3668,Mel Gibson
3669,Jennifer Lopez
3670,Devon Sawa
3671,Michael Douglas
3672,Ray Winstone
3673,Tony Chiu-Wai Leung
3674,Harrison Ford
3675,David Spade
3676,Chow Yun-Fat
3677,Nicolas Cage
3678,Ashton Kutcher
3679,Ben Stiller
3680,Radha Mitchell
3681,Kevin Bacon
3682,Emily Perkins
3683,Sandra Bullock
3684,John Cusack
3685,John Travolta
3686,David Arquette
3687,Fred Willard
3688,Bruce Willis
3689,Juliette Binoche
3690,Jamie Bell
3691,Emilio Echevarría
3692,Jim Carrey
3693,Matthew McConaughey
3694,Brendan Fraser
3695,Kevin Kline
3696,Asia Argento
3697,D.B. Sweeney
3698,Jim Carrey
3699,Björk
3700,Mel Gibson
3701,Cate Blanchett
3702,Nicolas Cage
3703,Tim Robbins
3704,Keanu Reeves
3705,Ice Cube
3706,Morgan Freeman
3707,Adam Sandler
3708,Giovanni Ribisi
3709,Natalie Portman
3710,Dennis Quaid
3711,Cuba Gooding Jr.
3712,Sandra Bullock
3713,Sanaa Lathan
3714,Jackie Chan
3715,Jonathan Lipnicki
3716,Geoffrey Rush
3717,Kevin Spacey
3718,Scott Glenn
3719,Mark Addy
3720,Raffaëla Anderson
3721,Ben Affleck
3722,Gerard Butler
3723,Glenn Close
3724,Val Kilmer
3725,Justin Whalin
3726,Sylvester Stallone
3727,Michael Douglas
3728,Samuel L. Jackson
3729,Sean Connery
3730,Will Smith
3731,Matt Damon
3732,Chevy Chase
3733,James Spader
3734,Joshua Jackson
3735,Jet Li
3736,Martin Lawrence
3737,Danny DeVito
3738,Eric Bana
3739,Ben Stiller
