5623,60000000,38332994,Dreamworks Pictures
5624,,221805,Magnolia Pictures
5625,35000000,17976667,Warner Bros.
5626,25000000,4515258,Autonomous Films
5627,,13514,Artfire Films
5628,8000000,1803412,Les Armateurs
5629,800000,896919,CinemaNX
5630,10000000,15300885,Paramount Vantage
5631,6000000,4591629,Fox Atomic
5632,40000000,39291383,Universal Pictures
5633,45000000,57881056,Twentieth Century Fox
5634,18000000,12764201,Hyde Park Entertainment
5635,,2372,Alameda Films
5636,18000000,37472736,Universal Pictures International (UPI)
5637,,32482728,Rogue Pictures
5638,10000000,4091378,Columbia Pictures
5639,10000000,118492,Bronco Productions
5640,23000000,9368242,Bill Kenwright Films
5641,3000000,5073,Two Prong Lesson
5642,,101860,Antena 3 Films
5643,5600000,18853164,Filmax
5644,160000000,836836967,Warner Bros.
5645,200000000,623933331,Paramount Pictures
5646,80000000,294805697,Paramount Pictures
5647,60000000,48917974,Universal Pictures
5648,80000000,271457301,Columbia Pictures
5649,20000000,49779728,Dreamworks Pictures
5650,30000000,96188903,Marv Films
5651,13000000,329398046,Fox Searchlight Pictures
5652,37000000,154026136,Warner Bros.
5653,,977043483,Warner Bros.
5654,14000000,4324817,Castle Rock Entertainment
5655,40000000,224920375,Columbia Pictures
5656,200000000,321669741,Universal Pictures
5657,500000,5060438,Protagonist Pictures
5658,1500000,99557032,FilmDistrict
5659,260000000,592462816,Walt Disney Animation Studios
5660,58000000,199006387,Summit Entertainment
5661,2000000,1278650,Cinetel Films
5662,150000000,319713881,Paramount Pictures
5663,165000000,494879471,DreamWorks Animation
5664,20000000,67876281,Focus Features
5665,6800000,7099598,micro_scope
5666,100000000,290745055,New Line Cinema
5667,55000000,89520336,Screen Gems
5668,200000000,1025468216,Walt Disney Pictures
5669,69000000,543113985,Universal Pictures
5670,30000000,102820008,Fox 2000 Pictures
5671,38000000,252276927,Paramount Pictures
5672,100000000,278780441,GK Films
5673,68000000,698491347,Summit Entertainment
5674,95000000,226497209,Fox 2000 Pictures
5675,125000000,493214993,Warner Bros.
5676,80000000,157107755,Alcon Entertainment
5677,1000000,15440333,Incentive Filmed Entertainment
5678,117000000,261989769,Twentieth Century Fox
5679,24000000,83188165,Dimension Films
5680,18000000,60738797,Fox Searchlight Pictures
5681,80000000,274470394,Millennium Films
5682,100000000,170458922,Columbia Pictures
5683,170000000,400063852,Walt Disney Pictures
5684,38000000,105734416,Josephson Entertainment
5685,,12966357,Softbank Ventures
5686,200000000,1066970811,Walt Disney Pictures
5687,30000000,67448651,Lionsgate
5688,8000000,75026327,Screen Gems
5689,15000000,427374317,The Weinstein Company
5690,25000000,129190869,Closest to the Hole Productions
5691,10500000,45491656,Overnight Films
5692,20000000,45636368,Miramax
5693,130000000,321885765,DreamWorks Animation
5694,25000000,29397654,Warner Bros.
5695,100000000,167805466,Twentieth Century Fox
5696,40000000,359126022,Columbia Pictures
5697,60000000,204594016,Columbia Pictures
5698,12000000,6890432,Pathé Pictures International
5699,110000000,177238796,Twentieth Century Fox
5700,,7209912,Porchlight Films
5701,36000000,64780213,Metro-Goldwyn-Mayer (MGM)
5702,200000000,336365676,Walt Disney Pictures
5703,15000000,76196538,Color Force
5704,15000000,9918093,DNA Films
5705,40000000,127233108,Twentieth Century Fox
5706,3000000,19439764,Audiovisual Aval SGR
5707,26000000,67918658,Screen Gems
5708,16000000,56032889,Summit Entertainment
5709,47000000,10903312,Warner Bros.
5710,110000000,293503354,Columbia Pictures
5711,40000000,60040976,Bad Robot
5712,2000000,13796834,Anonymous Content
5713,35000000,115695182,New Line Cinema
5714,60000000,300228084,Screen Gems
5715,32000000,80205382,Screen Gems
5716,,43551154,Whenua Films
5717,30000000,24172201,Exclusive Films
5718,75000000,98159963,Lionsgate
5719,,5224938,Reliance Big Pictures
5720,65000000,211780824,Warner Bros.
5721,10000000,62695489,Universal Pictures
5722,100000000,154711438,Universal Pictures
5723,24000000,35626958,CBS Films
5724,2500000,422618,This Is That Productions
5725,8000000,6491240,Focus Features
5726,20000000,54806823,Overture Films
5727,165000000,752600867,DreamWorks Animation
5728,155000000,415686217,Fox 2000 Pictures
5729,,,
5730,20000000,27093592,Overture Films
5731,,,
5732,4000000,34758951,Focus Features
5733,55000000,152263880,Twentieth Century Fox
5734,19000000,32686500,Universal Pictures
5735,,6149356,Film4
5736,100000000,310650585,Universal Pictures
5737,10000000,4681651,River Road Entertainment
5738,150000000,215283742,Walt Disney Pictures
5739,10000000,9322895,Broadway Video
5740,,3843774,A Bigger Boat
5741,,56491,Chromewood Productions
5742,45000000,60331447,R.P. Productions
5743,10000000,66984887,Rogue Pictures
5744,,1214424,Kick the Machine
5745,80000000,81126522,Warner Bros.
5746,,44723232,Cinema Service
5747,15000000,27293743,Fox 2000 Pictures
5748,,5341098,Filmkameratene A/S
5749,52000000,216485654,New Line Cinema
5750,30000000,79628830,Summit Entertainment
5751,25000000,114984666,Screen Gems
5752,40000000,91720255,Universal Pictures
5753,69000000,86855739,Paramount Pictures
5754,120000000,48668907,Columbia Pictures
5755,23000000,149411550,Studio Ghibli
5756,112000000,237382724,Twentieth Century Fox
5757,,3875173,The Weinstein Company
5758,48000000,112462508,Twentieth Century Fox
5759,19000000,49843011,Mandate Pictures
5760,30000000,159291809,Summit Entertainment
5761,,13348704,Filmax Entertainment
5762,,11514,Gato Negro Films
5763,,382879,Egoli Tossell Pictures
5764,,7736632,MK2 Productions
5765,70000000,134748021,Twentieth Century Fox
5766,20000000,89137047,Touchstone Pictures
5767,30000000,55611001,Warner Bros.
5768,500000,101729,Realitism Films
5769,,25147786,Menageatroz
5770,20000000,32054369,Touchstone Pictures
5771,40000000,136333522,Columbia Pictures
5772,52000000,52844496,EuropaCorp
5773,6000000,18689058,Sedic International
5774,35000000,93251121,Universal Pictures
5775,,1754389,Groundswell Productions
5776,8000000,3494154,Magic Light Pictures
5777,55000000,43053376,Touchstone Pictures
5778,32000000,42059111,New Line Cinema
5779,7000000,14788642,Focus Features
5780,35000000,60321861,Walt Disney Pictures
5781,,15089448,Golden Harvest Company
5782,21000000,49050886,Screen Gems
5783,28000000,66166000,Relativity Media
5784,50000000,106956330,Warner Bros.
5785,32000000,18409891,Universal Pictures
5786,20000000,80547866,New Regency Productions
5787,,626396,They Are Going to Kill Us Productions
5788,,1870392,Samuel Goldwyn Films
5789,,12037973,Ruby Films
5790,5000000,2648195,Gaumont
5791,,15038301,Sidus FNH-Benex Cinema Fund 1
5792,3200000,14311701,Olympus Pictures
5793,80000000,140073390,Warner Bros.
5794,5000000,5144717,Olympus Pictures
5795,2000000,1205257,Evenstar Films
5796,12500000,11104555,Omega Entertainment
5797,4000000,595802,Millennium Films
5798,12000000,42345360,Dharma Productions
5799,,11042068,Gaumont
5800,15000000,8087000,The Weinstein Company
5801,7000000,9933873,Dune Entertainment III
5802,3000000,177512032,Paramount Pictures
5803,13000000,4052191,Hero Entertainment
5804,7000000,649626,3 Arts Entertainment
5805,,6344112,Scott Rudin Productions
5806,22000000,10300416,Millennium Films
5807,20000000,60673972,Lionsgate
5808,1800000,69432527,Strike Entertainment
5809,4000000,143485,The Weinstein Company
5810,25000000,8307227,GK Films
5811,22000000,25806953,River Road Entertainment
5812,,416675,Cine Plus
5813,35000000,77477008,CBS Films
5814,,814906,10 West Studios
5815,,434862,UTV Spotboy
5816,25000000,38269529,Miramax
5817,15000000,20529194,Screen Gems
5818,,53319615,Trésor Films
5819,44000000,48190704,Universal Pictures
5820,,8444544,Tre Vänner Produktion AB
5821,650000,405380,Glass Eye Pix
5822,10000000,1671196,Herrick Entertainment
5823,30000000,12106921,Serendipity Point Films
5824,22000000,36015260,Mediapro
5825,25000000,15625544,The American Film Company
5826,35000000,36351945,Summit Entertainment
5827,20000000,405861,Miramax
5828,12000000,2169799,Company Films
5829,31000000,15134293,CBS Films
5830,80000000,203509374,Warner Bros.
5831,25000000,21500813,Rogue
5832,,24792815,Hugo Productions
5833,42000000,11103434,Rogue
5834,800000,156190,ArieScope Pictures
5835,,3945217,Baby Cow Productions
5836,7000000,449702,The Last Picture Company
5837,21000000,37981984,Lionsgate
5838,500000,453708,Stacey Testro International
5839,25000000,146149,Aramid Entertainment Fund
5840,,3696522,SBS Films
5841,8000000,25603,Annapurna Productions
5842,,635162,Desperate Pictures
5843,5000000,2820490,Temple Hill Entertainment
5844,140000000,370569774,Paramount Pictures
5845,150000000,449326618,Paramount Pictures
5846,125000000,1342321665,Warner Bros.
5847,5000000,3741098,Hydraulx
5848,32500000,288383523,Universal Pictures
5849,125000000,626137675,Universal Pictures
5850,17000000,151653750,Mediapro
5851,50000000,110206216,Columbia Pictures
5852,90000000,232617430,Columbia Pictures
5853,80000000,214945591,Columbia Pictures
5854,,426588510,Quad Productions
5855,15000000,77187281,FilmDistrict
5856,200000000,219851172,Warner Bros.
5857,30000000,69935600,Lionsgate
5858,25000000,216639112,DreamWorks
5859,50000000,145051197,Carousel Productions (II)
5860,25000000,149228077,Paramount Pictures
5861,250000000,1045713802,Walt Disney Pictures
5862,82000000,89792502,Warner Bros.
5863,25000000,23308615,Lionsgate
5864,150000000,665692281,DreamWorks Animation
5865,35000000,149542245,Screen Gems
5866,75000000,226904017,Relativity Media
5867,160000000,352616690,Twentieth Century Fox
5868,60000000,136515867,Warner Bros.
5869,20000000,216197492,Columbia Pictures
5870,40000000,173930596,New Regency Productions
5871,15000000,59389433,Focus Features
5872,40000000,97231420,Dimension Films
5873,6500000,19123767,Fox Searchlight Pictures
5874,145000000,694713380,Paramount Pictures
5875,50000000,260095986,Paramount Pictures
5876,7000000,9232318,BBC Films
5877,27000000,161849455,Relativity Media
5878,30000000,135710029,Dark Castle Entertainment
5879,195000000,1123794079,Paramount Pictures
5880,163000000,174822325,Universal Pictures
5881,,81529126,StudioCanal
5882,110000000,712205856,Summit Entertainment
5883,90000000,63523283,Lionsgate
5884,200000000,559852396,Walt Disney Pictures
5885,135000000,245724603,Paramount Pictures
5886,7400000,17039814,Zentropa Entertainments
5887,32000000,147332697,Summit Entertainment
5888,110000000,299268508,Dreamworks Pictures
5889,35000000,209838559,New Line Cinema
5890,90000000,483866518,Twentieth Century Fox Animation
5891,,33750478,Blue Haze Entertainment
5892,125000000,543848418,Warner Bros.
5893,75000000,132274484,Summit Entertainment
5894,,408680,Screen Australia
5895,75000000,152930623,Universal Pictures
5896,40000000,97984015,Universal Pictures
5897,50000000,120081841,Twentieth Century Fox
5898,93000000,481800873,Twentieth Century Fox
5899,49900000,28013733,Universal Pictures
5900,40000000,86752352,Lionsgate
5901,40000000,71508440,EuropaCorp
5902,30000000,75055070,Universal Pictures
5903,35000000,82087155,Lionsgate
5904,500000,22926076,Asghar Farhadi Productions
5905,150000000,185770310,Paramount Pictures
5906,50200000,127869379,Universal Pictures
5907,,285984,Anchor Bay Films
5908,32000000,58409247,Cottonwood Pictures
5909,,3143514,Camberwell / Fly Films
5910,11000000,4633668,Voltage Pictures
5911,,34710627,Focus Features
5912,12000000,1188194,Anchor Bay Films
5913,66000000,177584879,Dreamworks Pictures
5914,52000000,75450437,Universal Pictures
5915,1100000,9148519,Pt. Merantau Films
5916,3500000,19504039,Before The Door Pictures
5917,,4778439,Fox Searchlight Pictures
5918,30000000,63782078,Focus Features
5919,8000000,41097853,Summit Entertainment
5920,20000000,177243185,Fox Searchlight Pictures
5921,135000000,373993951,Columbia Pictures
5922,30000000,64626786,Summit Entertainment
5923,40000000,157887643,New Line Cinema
5924,60000000,149878437,Dreamworks Pictures
5925,24000000,63543328,Paramount Pictures
5926,1000000,26895481,Snoot Entertainment
5927,,5192743,Eros Worldwide
5928,,1680778,Porchlight Films
5929,38000000,31505287,Morgan Creek Entertainment
5930,50000000,40909909,Summit Entertainment
5931,79000000,149673788,Columbia Pictures
5932,80000000,169852759,Columbia Pictures
5933,80000000,586764305,Warner Bros.
5934,36000000,86157237,New Line Cinema
5935,10000000,136836272,Blueprint Pictures
5936,25000000,79781695,Open Road Films (II)
5937,25000000,34942188,Twentieth Century Fox
5938,23000000,7550073,Rogue Pictures
5939,40000000,76130093,CBS Films
5940,57000000,132563930,Columbia Pictures
5941,70000000,211819354,Columbia Pictures
5942,120000000,227817248,Columbia Pictures
5943,70000000,57084522,Omnilab Media
5944,25000000,41363927,Incentive Filmed Entertainment
5945,35000000,84920539,Imagine Entertainment
5946,50000000,39984400,Cliffjack Motion Pictures
5947,23000000,34513760,Relativity Media
5948,,30519436,Recorded Picture Company (RPC)
5949,45000000,165184237,Walt Disney Pictures
5950,110000000,563749323,Columbia Pictures
5951,12500000,76338111,Columbia Pictures
5952,30000000,41002607,Dreamworks Pictures
5953,18000000,47120948,Enticing Entertainment
5954,15000000,133432856,Studio 37
5955,38000000,117094902,Fox 2000 Pictures
5956,,1470679,Motlys
5957,2000000,1349387,Carver Films
5958,35000000,65100369,Alcon Entertainment
5959,,170323,Six Entertainment Company
5960,60000000,78309505,Screen Gems
5961,45000000,160078586,Universal Pictures
5962,,88823111,Film4
5963,10000000,2530394,Columbia Pictures
5964,21000000,72526996,Fox 2000 Pictures
5965,,450275,Warp X
5966,25000000,30722632,SBS Productions
5967,13000000,6206022,Screen Gems
5968,6000000,19561904,Reprisal Films
5969,12000000,22939027,Paramount Pictures
5970,19100000,5728213,Corsan
5971,100000,1938783,Artists Public Domain
5972,,933352,BBC Films
5973,250000,3852409,Paramount Vantage
5974,20000000,30426096,New Regency Productions
5975,,1688710,Paper Street Films
5976,36000000,193967670,Touchstone Pictures
5977,130000000,554987477,DreamWorks Animation
5978,17000000,43202283,CBS Films
5979,,1892130,Goldcrest Pictures
5980,,35057696,The Weinstein Company
5981,,11928909,Indigo Film
5982,,175706,Hurwitz Creative
5983,5000000,10173061,Mandalay Vision
5984,40000000,91627228,Atlas Entertainment
5985,2000000,16527747,Elle Driver
5986,30000000,49871429,Walt Disney Pictures
5987,3000000,748453,Rhombus Media
5988,25000000,37989684,Focus Features
5989,45000000,30134958,GK Films
5990,27000000,85564310,Dimension Films
5991,3000000,145676,Preferred Content
5992,42000000,90260376,Warner Bros.
5993,16000000,40492652,Screen Gems
5994,,34564651,UK Film Council
5995,20000000,39782683,Fox 2000 Pictures
5996,37000000,96560591,New Line Cinema
5997,56000000,142044638,New Line Cinema
5998,135000,424088,Skyscraper Films
5999,15000000,2042203,Semtex Films
6000,,6985158,No Trace Camping
6001,40000000,55247881,Warner Bros.
6002,75000000,342695435,Fox 2000 Pictures
6003,,1389920,Les Films du Lendemain
6004,5000000,25804448,Big Beach Films
6005,,1192003,EM Media
6006,,4396975,BBC Films
6007,30000000,108609310,Universal Pictures
6008,41000000,8179416,Fox 2000 Pictures
6009,,18962444,Yellow Bird
6010,25000000,11168712,Screen Gems
6011,4000000,1874460,NVSH Productions
6012,35000000,10117966,Millennium Films
6013,30000000,3338690,Relativity Media
6014,22000000,61487846,Studio Ghibli
6015,28000000,40662632,Columbia Pictures
6016,13000000,115890699,DJ Films
6017,125000,3242802,Ada Films
6018,55000000,187361754,Twentieth Century Fox
6019,,1271319,Anchor Bay Films
6020,,4965950,Joe's Daughter
6021,,1378947,Endgame Entertainment
6022,,3424648,Easy Company
6023,2000000,35185884,TriStar Pictures
6024,94000000,2855644,Beijing New Picture Film
6025,5000000,26236153,Dimension Films
6026,30000000,15395087,Columbia Pictures
6027,63000000,183954145,Universal Pictures
6028,20000000,4627375,Atlas Productions
6029,,2435325,Hermetof Pictures
6030,,3822241,Slot Machine
6031,,2037,Process Film
6032,135000000,159197038,Warner Bros.
6033,,,Informant Media
6034,21000000,7294800,Summit Entertainment
6035,,3102666,Brio Films
6036,,1742215,Film4
6037,,11789613,Fox Searchlight Pictures
6038,10920000,11219667,Eros Worldwide
6039,32000000,82686066,New Regency Productions
6040,,676111,Warp X
6041,,2099472,NBC Film
6042,70000000,69721966,Universal Pictures
6043,37000000,95943453,Alcon Entertainment
6044,220000000,1518815515,Marvel Studios
6045,100000000,426074373,The Weinstein Company
6046,180000000,1017003568,Metro-Goldwyn-Mayer (MGM)
6047,78000000,694394724,Lionsgate
6048,250000000,1081142612,Warner Bros.
6049,17000000,115350426,Brownstone Productions (II)
6050,35000000,88215156,Apatow Productions
6051,3800000,15843274,Danmarks Radio (DR)
6052,130000000,403354469,Twentieth Century Fox
6053,16000000,68264022,Indian Paintbrush
6054,45000000,198087212,Mediaset España
6055,44500000,232325503,Warner Bros.
6056,120000000,829747654,Summit Entertainment
6057,60000000,218340595,Paramount Pictures
6058,40000000,132820716,Columbia Pictures
6059,102000000,130482868,Cloud Atlas Productions
6060,200000000,1108569499,Metro-Goldwyn-Mayer (MGM)
6061,13000000,33384127,Summit Entertainment
6062,230000000,757930663,Columbia Pictures
6063,61000000,441809770,Universal Pictures
6064,21000000,236412453,The Weinstein Company
6065,170000000,396592829,Roth Films
6066,32000000,28258060,The Weinstein Company
6067,30000000,176506819,TriStar Pictures
6068,15000000,37930465,Plan B Entertainment
6069,31000000,161772375,Paramount Pictures
6070,42000000,201585328,Columbia Pictures
6071,50000000,549368315,Universal Pictures
6072,3000000,82515113,Summit Entertainment
6073,65000000,156491279,Overbrook Entertainment
6074,70000000,57719093,Columbia Pictures
6075,65000000,275293450,Dreamworks Pictures
6076,185000000,538983207,Walt Disney Pictures
6077,15000000,47052899,Sidney Kimmel Entertainment
6078,50000000,41037742,DNA Films
6079,150000000,245527149,Warner Bros.
6080,250000000,284139100,Walt Disney Pictures
6081,209000000,303025485,Universal Pictures
6082,7000000,167739961,Iron Horse Entertainment (II)
6083,85000000,358375603,Columbia Pictures
6084,26000000,55404207,The Weinstein Company
6085,5000000,32170399,Muse Productions
6086,70000000,160112671,Screen Gems
6087,5000000,8518634,Dimension Films
6088,85000000,208076205,Universal Pictures
6089,10000000,11681781,Focus Features
6090,,2362019,Rohfilm
6091,125000000,276144750,Universal Pictures
6092,69000000,116471580,Abraham Productions
6093,165000000,471222889,Walt Disney Animation Studios
6094,125000000,198467168,Total Recall
6095,12000000,102731865,Green Hat Films
6096,50000000,234989584,Universal Pictures
6097,,23812816,A Hot Dog
6098,45000000,82966152,Ixtlan
6099,120000000,609016565,Fox 2000 Pictures
6100,40600000,68929150,Universal Pictures
6101,65000000,240159255,Constantin Film International
6102,225000000,624026776,Columbia Pictures
6103,79000000,335260290,New Line Cinema
6104,15000000,32226382,CBS Films
6105,75000000,59418613,New Line Cinema
6106,65000000,179379533,Paramount Pictures
6107,68000000,68267862,Twentieth Century Fox
6108,100000000,314975955,Lionsgate
6109,750000,4424699,FilmDistrict
6110,12000000,126636097,Twentieth Century Fox
6111,65000000,50950296,FilmDistrict
6112,7000000,55078146,Exclusive Media Group
6113,150000000,301970083,Warner Bros.
6114,10000000,32613173,Lionsgate
6115,70000000,348840316,Universal Pictures
6116,42000000,47636031,Summit Entertainment
6117,22000000,77229695,Fox 2000 Pictures
6118,25000000,99357138,Warner Bros.
6119,145000000,306941670,DreamWorks Animation
6120,10000000,4552970,Bleiberg Entertainment
6121,6000000,2631275,La Petite Reine
6122,,828284,Demarest Films
6123,,9058065,Pine District Pictures
6124,145000000,746921274,DreamWorks Animation
6125,30000000,54169363,Universal Pictures
6126,10000000,44287131,Relativity Media
6127,1000000,10656155,Fox Searchlight Pictures
6128,17000000,128955898,CBS Films
6129,30000000,54819301,Twentieth Century Fox
6130,12000000,96070507,Screen Gems
6131,30000000,196114570,Screen Gems
6132,45000000,376152455,EuropaCorp
6133,270000,592116,Bad Cop Bad Cop Film Productions
6134,,25807712,Why Not Productions
6135,2000000,20014680,Voltage Pictures
6136,2000000,16816647,Exclusive Media Group
6137,12000000,82499399,Relativity Media
6138,20000000,713616,SBS Productions
6139,25000000,9617377,MK2 Productions
6140,45000000,21947209,IM Global
6141,11000000,10578643,Double Feature Films
6142,,19767535,Summit Entertainment
6143,2000000,92654,Samuel Goldwyn Films
6144,95000000,877244782,Blue Sky Studios
6145,,1944287,8383 Productions
6146,2900000,1048704,Milk & Media
6147,85000000,183018522,Relativity Media
6148,2500000,8315,Enderby Entertainment
6149,15700000,27039669,Fox Searchlight Pictures
6150,1500000,1544989,Alliance
6151,33000000,140470746,Summit Entertainment
6152,8000000,9368803,Fox Searchlight Pictures
6153,,977671,Informant Media
6154,12500000,3783865,Millennium Films
6155,14000000,85446075,Ghost House Pictures
6156,20000000,55362705,Davis-Films
6157,30000000,41564670,IM Global
6158,900000,245027,Atlantic Pictures (II)
6159,35000000,34618867,Block / Hanson
6160,8900000,29664140,Les Films du Losange
6161,40000000,84384002,Lionsgate
6162,30000000,48963137,Warner Bros.
6163,42000000,73100172,Columbia Pictures
6164,7500000,9929706,LD Entertainment
6165,,141951,M3 Alliance
6166,,73244881,Medusa Film
6167,,7396,Votiv Films
6168,60000000,107139399,Focus Features
6169,25000000,96262212,Universal Pictures
6170,,14107313,Millennium Films
6171,12000000,35485056,Lionsgate
6172,15000000,20546518,Arcade Pictures
6173,20500000,7029095,Alfama Films
6174,95000000,104907746,Warner Bros.
6175,39000000,81493846,Walt Disney Pictures
6176,,14758997,Zentropa Entertainments
6177,40000000,41863726,Paramount Pictures
6178,15000000,5072654,Lionsgate
6179,12000000,1946254,Magnolia Pictures
6180,,1581252,Automatik Entertainment
6181,6000000,15950164,Also Known As Pictures
6182,,5990754,Menuet Producties
6183,,3499442,Class 5 Films
6184,,146222,Maybach Film Productions
6185,,13090471,Entertainment One
6186,10000000,1402307,Foresight Unlimited
6187,15000000,11039031,Focus Features
6188,1800000,21107746,Cinereach
6189,58000000,50365498,Twentieth Century Fox
6190,,16190771,Mandarin Films
6191,20000000,16863583,Summit Entertainment
6192,17000000,11350665,Warner Bros.
6193,,2801166,Brothers K Productions
6194,20000000,32948113,EuropaCorp
6195,20000000,7942116,Fox 2000 Pictures
6196,40000000,38084162,Lakeshore Entertainment
6197,3000000,12128575,Gary Sanchez Productions
6198,26350000,1577272,Emmett/Furla/Oasis Films (EFO Films)
6199,,459234,Boundscript
6200,25000000,119772232,Twentieth Century Fox
6201,26000000,29699345,Intrepid Pictures
6202,2000000,1150681,BCDF Pictures
6203,35000000,17415418,Millennium Films
6204,16600000,22842887,Recorded Picture Company (RPC)
6205,5000000,142802657,Paramount Pictures
6206,11000000,59520298,Headline Pictures
6207,,131208,Mott Street Pictures
6208,35000000,30962335,Eclectic Pictures
6209,60000000,22187813,Upside Down Films
6210,,6202879,BBC Films
6211,25000000,56012642,Monsterfoot Productions
6212,35000000,31083599,Columbia Pictures
6213,20000000,636399,Chase Films
6214,10000000,3428048,LD Entertainment
6215,,2122909,StudioCanal
6216,55000000,123054041,Columbia Pictures
6217,1000000,38390020,Alcon Entertainment
6218,,3640975,Envision Media Arts
6219,7395080,5277766,Aamir Khan Productions
6220,30000000,114281051,Columbia Pictures
6221,16000000,12558931,Dreamworks Pictures
6222,,23589,Magnet Releasing
6223,,712216,Zentropa International Norway
6224,,7708312,Vertigo Films
6225,16000000,92748,Lucky Monkey Pictures
6226,,4490134,UTV Motion Pictures
6227,,9374932,Redwave Films
6228,,9166865,Steel Mill Pictures
6229,40000000,22044277,DreamWorks
6230,,562878,Centre national du cinéma et de l'image animée (CNC)
6231,40000000,74939189,Blue Yonder Films
6232,,2176576,Cine Mosaic
6233,,5341221,Bellwether Pictures
6234,,1674776,Adventure Pictures
6235,850000,1386088,AdScott Pictures
6236,40000000,24740061,Universal Pictures
6237,6000000,2711379,Red Crown Productions
6238,1000000,101758490,Insurge Pictures
6239,7980000,2724695,Cocktail Film
6240,14000000,11417362,Paramount Pictures
6241,,6366835,GMT Productions
6242,,123821,Magnolia Pictures
6243,2500000,4806423,Dog Run Pictures
6244,100000000,392000694,Red Granite Pictures
6245,200000000,1214811252,Marvel Studios
6246,20000000,320290989,New Line Cinema
6247,46000000,122126687,Alcon Entertainment
6248,170000000,644783140,Marvel Studios
6249,3000000,89328627,Universal Pictures
6250,80000000,246984278,Columbia Pictures
6251,160000000,788680968,Universal Pictures
6252,100000000,723192705,Warner Bros.
6253,12000000,87100449,Translux
6254,225000000,959007513,Metro-Goldwyn-Mayer (MGM)
6255,225000000,668045518,Warner Bros.
6256,13300000,5866389,Film4
6257,,19465835,Quat'sous Films
6258,7000000,7609187,Recorded Picture Company (RPC)
6259,23000000,48517427,Annapurna Pictures
6260,39200000,86758912,SnowPiercer
6261,37000000,269994119,New Line Cinema
6262,28000000,60795985,Universal Pictures
6263,150000000,1281508100,Walt Disney Animation Studios
6264,105000000,353642274,Warner Bros.
6265,40000000,251171807,Columbia Pictures
6266,5000000,12666449,Worldview Entertainment
6267,38000000,96983009,Exclusive Media Group
6268,200000000,743559645,Walt Disney Pictures
6269,3000000,39439355,Voltage Pictures
6270,75000000,351723989,Summit Entertainment
6271,120000000,286168572,Universal Pictures
6272,35000000,173965010,Aggregate Films
6273,,13551156,Zentropa Entertainments
6274,190000000,467365246,Paramount Pictures
6275,130000000,865011746,Color Force
6276,22000000,48449416,Open Road Films (II)
6277,6000000,32443111,Relativity Media
6278,190000000,540455876,Paramount Pictures
6279,20000000,187733202,New Regency Productions
6280,130000000,375740705,Paramount Pictures
6281,5000000,55736588,Truth Entertainment (II)
6282,90000000,188133322,Twentieth Century Fox
6283,190000000,411002906,Warner Bros.
6284,135000000,587205319,DreamWorks Animation
6285,32000000,126041322,Columbia Pictures
6286,5000000,26474920,Sycamore Pictures
6287,58000000,93492844,Twentieth Century Fox
6288,115000000,286140700,TriStar Pictures
6289,50000000,226349749,Paramount Pictures
6290,55000000,218791811,Scott Rudin Productions
6291,17000000,97542952,TriStar Pictures
6292,150000000,205366737,Columbia Pictures
6293,,3468224,Pathé
6294,70000000,170270201,Millennium Films
6295,40000000,154802912,Film 44
6296,215000000,493311825,Walt Disney Pictures
6297,26000000,87305549,Paramount Pictures
6298,30000000,5186767,Good Universe
6299,22000000,15661554,Appian Way
6300,50000,139745,Bellanova Films
6301,110000000,125544024,Summit Entertainment
6302,50000000,173649931,Paramount Pictures
6303,20000000,46091271,Universal Pictures
6304,12000000,12077441,Fox Searchlight Pictures
6305,60000000,95396573,Screen Gems
6306,15000000,146428180,Universal Pictures
6307,38000000,98337295,Riddick Canada Productions
6308,92000000,304654182,Twentieth Century Fox
6309,50000000,137328301,Summit Entertainment
6310,120000000,414828246,Twentieth Century Fox
6311,20000000,47340586,Lionsgate
6312,76000000,970766005,Universal Pictures
6313,175000000,151783839,Bluegrass Films
6314,16000000,1575749,Gaumont
6315,20000000,17496820,AR Films
6316,35000000,116980662,Summit Entertainment
6317,90000000,199850315,Fox 2000 Pictures
6318,18000000,99104804,Gravier Productions
6319,,4934725,Zentropa Entertainments
6320,28000000,97594140,Relativity Media
6321,60000000,105200903,Warner Bros.
6322,25000000,74188937,The Weinstein Company
6323,2000000,5090608,IM Global
6324,3000000,20994648,Faliro House Productions
6325,,9757417,Mandarin Films
6326,8000000,65652908,Exclusive Media Group
6327,5000000,44459951,Intrepid Pictures
6328,,291239,United Channel Movies
6329,25000000,71009334,Fox 2000 Pictures
6330,35000000,46922566,Incentive Filmed Entertainment
6331,13000000,68572631,TriStar Pictures
6332,20000000,78378744,Dimension Films
6333,130000000,78324220,Universal Pictures
6334,11000000,32960249,CBS Films
6335,1500000,3909596,3 Arts Entertainment
6336,30000000,84790678,Metro-Goldwyn-Mayer (MGM)
6337,215000000,260502115,Walt Disney Pictures
6338,40000000,63365859,Chockstone Pictures
6339,135000000,282570682,DreamWorks Animation
6340,11000000,8526288,No Trace Camping
6341,61000000,131940411,Universal Pictures
6342,8000000,25288872,Fox Searchlight Pictures
6343,30000000,63414135,Endgame Entertainment
6344,43000000,229930771,Twentieth Century Fox
6345,5000000,161919318,FilmDistrict
6346,20000000,12671109,Lionsgate
6347,10900000,16607575,DJ Films
6348,,3875442,Red Granite Pictures
